Filename,Timestamp (seconds)
frame_0219.png,37107.887
frame_0220.png,37107.937
frame_0221.png,37107.982
frame_0222.png,37107.982
frame_0223.png,37108.038
frame_0224.png,37108.104
frame_0225.png,37108.135
frame_0226.png,37108.186
frame_0227.png,37108.232
frame_0228.png,37108.332
frame_0229.png,37108.332
frame_0230.png,37108.393
frame_0231.png,37108.393
frame_0232.png,37108.436
frame_0233.png,37108.436
frame_0234.png,37108.542
frame_0235.png,37108.542
frame_0236.png,37108.604
frame_0237.png,37108.604
frame_0238.png,37108.689
frame_0239.png,37108.689
frame_0240.png,37108.689
frame_0241.png,37108.745
frame_0242.png,37108.745
frame_0243.png,37108.799
frame_0244.png,37108.86
frame_0245.png,37108.902
frame_0246.png,37108.95
frame_0247.png,37108.95
frame_0248.png,37108.95
frame_0249.png,37109.002
frame_0250.png,37109.05
frame_0251.png,37109.05
frame_0252.png,37109.096
frame_0253.png,37109.096
frame_0254.png,37109.145
frame_0255.png,37109.145
frame_0256.png,37109.193
frame_0257.png,37109.193
frame_0258.png,37109.244
frame_0259.png,37109.244
frame_0260.png,37109.244
frame_0261.png,37109.306
frame_0262.png,37109.355
frame_0263.png,37109.395
frame_0264.png,37109.451
frame_0265.png,37109.451
frame_0266.png,37109.508
frame_0267.png,37109.508
frame_0268.png,37109.508
frame_0269.png,37109.584
frame_0270.png,37109.584
frame_0271.png,37109.629
frame_0272.png,37109.674
frame_0273.png,37109.674
frame_0274.png,37109.719
frame_0275.png,37109.719
frame_0276.png,37109.719
frame_0277.png,37109.769
frame_0278.png,37109.81
frame_0279.png,37109.875
frame_0280.png,37109.875
frame_0281.png,37109.921
frame_0282.png,37109.921
frame_0283.png,37109.982
frame_0284.png,37109.982
frame_0285.png,37110.015
frame_0286.png,37110.111
frame_0287.png,37110.111
frame_0288.png,37110.164
frame_0289.png,37110.218
frame_0290.png,37110.218
frame_0291.png,37110.266
frame_0292.png,37110.314
frame_0293.png,37110.314
frame_0294.png,37110.367
frame_0295.png,37110.367
frame_0296.png,37110.42
frame_0297.png,37110.466
frame_0298.png,37110.466
frame_0299.png,37110.514
frame_0300.png,37110.514
frame_0301.png,37110.565
frame_0302.png,37110.565
frame_0303.png,37110.616
frame_0304.png,37110.616
frame_0305.png,37110.681
frame_0306.png,37110.734
frame_0307.png,37110.734
frame_0308.png,37110.783
frame_0309.png,37110.783
frame_0310.png,37110.823
frame_0311.png,37110.823
frame_0312.png,37110.88
frame_0313.png,37110.926
frame_0314.png,37110.926
frame_0315.png,37110.926
frame_0316.png,37110.981
frame_0317.png,37111.022
frame_0318.png,37111.022
frame_0319.png,37111.022
frame_0320.png,37111.076
frame_0321.png,37111.126
frame_0322.png,37111.126
frame_0323.png,37111.185
frame_0324.png,37111.185
frame_0325.png,37111.259
frame_0326.png,37111.297
frame_0327.png,37111.337
frame_0328.png,37111.337
frame_0329.png,37111.431
frame_0330.png,37111.431
frame_0331.png,37111.431
frame_0332.png,37111.488
frame_0333.png,37111.488
frame_0334.png,37111.488
frame_0335.png,37111.54
frame_0336.png,37111.584
frame_0337.png,37111.584
frame_0338.png,37111.633
frame_0339.png,37111.689
frame_0340.png,37111.734
frame_0341.png,37111.785
frame_0342.png,37111.785
frame_0343.png,37111.839
frame_0344.png,37111.839
frame_0345.png,37111.883
frame_0346.png,37111.941
frame_0347.png,37111.941
frame_0348.png,37111.988
frame_0349.png,37112.035
frame_0350.png,37112.035
frame_0351.png,37112.035
frame_0352.png,37112.099
frame_0353.png,37112.143
frame_0354.png,37112.143
frame_0355.png,37112.193
frame_0356.png,37112.247
frame_0357.png,37112.247
frame_0358.png,37112.29
frame_0359.png,37112.346
frame_0360.png,37112.346
frame_0361.png,37112.409
frame_0362.png,37112.409
frame_0363.png,37112.449
frame_0364.png,37112.449
frame_0365.png,37112.496
frame_0366.png,37112.546
frame_0367.png,37112.6
frame_0368.png,37112.651
frame_0369.png,37112.698
frame_0370.png,37112.698
frame_0371.png,37112.798
frame_0372.png,37112.798
frame_0373.png,37112.798
frame_0374.png,37112.853
frame_0375.png,37112.904
frame_0376.png,37112.904
frame_0377.png,37112.904
frame_0378.png,37112.959
frame_0379.png,37113.009
frame_0380.png,37113.009
frame_0381.png,37113.058
frame_0382.png,37113.058
frame_0383.png,37113.058
frame_0384.png,37113.126
frame_0385.png,37113.163
frame_0386.png,37113.209
frame_0387.png,37113.209
frame_0388.png,37113.209
frame_0389.png,37113.256
frame_0390.png,37113.305
frame_0391.png,37113.305
frame_0392.png,37113.356
frame_0393.png,37113.408
frame_0394.png,37113.453
frame_0395.png,37113.453
frame_0396.png,37113.507
frame_0397.png,37113.507
frame_0398.png,37113.56
frame_0399.png,37113.56
frame_0400.png,37113.612
frame_0401.png,37113.658
frame_0402.png,37113.658
frame_0403.png,37113.777
frame_0404.png,37113.777
frame_0405.png,37113.861
frame_0406.png,37113.861
frame_0407.png,37113.861
frame_0408.png,37113.861
frame_0409.png,37113.914
frame_0410.png,37113.914
frame_0411.png,37113.966
frame_0412.png,37114.036
frame_0413.png,37114.077
frame_0414.png,37114.126
frame_0415.png,37114.126
frame_0416.png,37114.176
frame_0417.png,37114.217
frame_0418.png,37114.217
frame_0419.png,37114.278
frame_0420.png,37114.327
frame_0421.png,37114.327
frame_0422.png,37114.373
frame_0423.png,37114.424
frame_0424.png,37114.48
frame_0425.png,37114.541
frame_0426.png,37114.541
frame_0427.png,37114.541
frame_0428.png,37114.581
frame_0429.png,37114.628
frame_0430.png,37114.68
frame_0431.png,37114.728
frame_0432.png,37114.776
frame_0433.png,37114.828
frame_0434.png,37114.828
frame_0435.png,37114.888
frame_0436.png,37114.888
frame_0437.png,37114.934
frame_0438.png,37114.984
frame_0439.png,37114.984
frame_0440.png,37115.089
frame_0441.png,37115.089
frame_0442.png,37115.133
frame_0443.png,37115.19
frame_0444.png,37115.19
frame_0445.png,37115.251
frame_0446.png,37115.309
frame_0447.png,37115.309
frame_0448.png,37115.358
frame_0449.png,37115.358
frame_0450.png,37115.399
frame_0451.png,37115.487
frame_0452.png,37115.487
frame_0453.png,37115.487
frame_0454.png,37115.547
frame_0455.png,37115.547
frame_0456.png,37115.547
frame_0457.png,37115.604
frame_0458.png,37115.643
frame_0459.png,37115.643
frame_0460.png,37115.7
frame_0461.png,37115.742
frame_0462.png,37115.801
frame_0463.png,37115.801
frame_0464.png,37115.844
frame_0465.png,37115.894
frame_0466.png,37115.894
frame_0467.png,37115.894
frame_0468.png,37115.965
frame_0469.png,37115.965
frame_0470.png,37116.01
frame_0471.png,37116.01
frame_0472.png,37116.01
frame_0473.png,37116.058
frame_0474.png,37116.1
frame_0475.png,37116.1
frame_0476.png,37116.158
frame_0477.png,37116.197
frame_0478.png,37116.259
frame_0479.png,37116.315
frame_0480.png,37116.315
frame_0481.png,37116.357
frame_0482.png,37116.408
frame_0483.png,37116.408
frame_0484.png,37116.455
frame_0485.png,37116.541
frame_0486.png,37116.541
frame_0487.png,37116.614
frame_0488.png,37116.614
frame_0489.png,37116.711
frame_0490.png,37116.711
frame_0491.png,37116.711
frame_0492.png,37116.771
frame_0493.png,37116.771
frame_0494.png,37116.815
frame_0495.png,37116.883
frame_0496.png,37116.883
frame_0497.png,37116.921
frame_0498.png,37117.017
frame_0499.png,37117.017
frame_0500.png,37117.017
frame_0501.png,37117.017
frame_0502.png,37117.112
frame_0503.png,37117.112
frame_0504.png,37117.174
frame_0505.png,37117.174
frame_0506.png,37117.219
frame_0507.png,37117.277
frame_0508.png,37117.312
frame_0509.png,37117.37
frame_0510.png,37117.416
frame_0511.png,37117.475
frame_0512.png,37117.475
frame_0513.png,37117.519
frame_0514.png,37117.519
frame_0515.png,37117.519
frame_0516.png,37117.578
frame_0517.png,37117.619
frame_0518.png,37117.673
frame_0519.png,37117.722
frame_0520.png,37117.722
frame_0521.png,37117.775
frame_0522.png,37117.775
frame_0523.png,37117.822
frame_0524.png,37117.922
frame_0525.png,37117.922
frame_0526.png,37117.922
frame_0527.png,37117.922
frame_0528.png,37117.982
frame_0529.png,37118.024
frame_0530.png,37118.024
frame_0531.png,37118.082
frame_0532.png,37118.082
frame_0533.png,37118.126
frame_0534.png,37118.178
frame_0535.png,37118.227
frame_0536.png,37118.227
frame_0537.png,37118.297
frame_0538.png,37118.333
frame_0539.png,37118.395
frame_0540.png,37118.395
frame_0541.png,37118.436
frame_0542.png,37118.486
frame_0543.png,37118.486
frame_0544.png,37118.535
frame_0545.png,37118.535
frame_0546.png,37118.587
frame_0547.png,37118.641
frame_0548.png,37118.641
frame_0549.png,37118.687
frame_0550.png,37118.735
frame_0551.png,37118.789
frame_0552.png,37118.789
frame_0553.png,37118.891
frame_0554.png,37118.891
frame_0555.png,37118.891
frame_0556.png,37118.891
frame_0557.png,37118.891
frame_0558.png,37118.942
frame_0559.png,37118.942
frame_0560.png,37118.992
frame_0561.png,37118.992
frame_0562.png,37118.992
frame_0563.png,37119.093
frame_0564.png,37119.093
frame_0565.png,37119.093
frame_0566.png,37119.18
frame_0567.png,37119.271
frame_0568.png,37119.271
frame_0569.png,37119.271
frame_0570.png,37119.271
frame_0571.png,37119.324
frame_0572.png,37119.381
frame_0573.png,37119.424
frame_0574.png,37119.424
frame_0575.png,37119.5
frame_0576.png,37119.5
frame_0577.png,37119.5
frame_0578.png,37119.5
frame_0579.png,37119.604
frame_0580.png,37119.604
frame_0581.png,37119.653
frame_0582.png,37119.709
frame_0583.png,37119.81
frame_0584.png,37119.81
frame_0585.png,37119.869
frame_0586.png,37119.914
frame_0587.png,37119.914
frame_0588.png,37119.957
frame_0589.png,37119.957
frame_0590.png,37120.01
frame_0591.png,37120.01
frame_0592.png,37120.01
frame_0593.png,37120.058
frame_0594.png,37120.11
frame_0595.png,37120.11
frame_0596.png,37120.159
frame_0597.png,37120.159
frame_0598.png,37120.217
frame_0599.png,37120.257
frame_0600.png,37120.257
frame_0601.png,37120.309
frame_0602.png,37120.361
frame_0603.png,37120.361
frame_0604.png,37120.411
frame_0605.png,37120.468
frame_0606.png,37120.516
frame_0607.png,37120.516
frame_0608.png,37120.516
frame_0609.png,37120.565
frame_0610.png,37120.618
frame_0611.png,37120.618
frame_0612.png,37120.668
frame_0613.png,37120.72
frame_0614.png,37120.72
frame_0615.png,37120.772
frame_0616.png,37120.772
frame_0617.png,37120.815
frame_0618.png,37120.874
frame_0619.png,37120.874
frame_0620.png,37120.92
frame_0621.png,37120.92
frame_0622.png,37120.97
frame_0623.png,37121.026
frame_0624.png,37121.076
frame_0625.png,37121.076
frame_0626.png,37121.126
frame_0627.png,37121.126
frame_0628.png,37121.221
frame_0629.png,37121.221
frame_0630.png,37121.275
frame_0631.png,37121.275
frame_0632.png,37121.333
frame_0633.png,37121.377
frame_0634.png,37121.377
frame_0635.png,37121.435
frame_0636.png,37121.503
frame_0637.png,37121.534
frame_0638.png,37121.534
frame_0639.png,37121.581
frame_0640.png,37121.636
frame_0641.png,37121.636
frame_0642.png,37121.691
frame_0643.png,37121.736
frame_0644.png,37121.785
frame_0645.png,37121.834
frame_0646.png,37121.834
frame_0647.png,37121.884
frame_0648.png,37121.932
frame_0649.png,37121.932
frame_0650.png,37121.986
frame_0651.png,37122.037
frame_0652.png,37122.037
frame_0653.png,37122.091
frame_0654.png,37122.091
frame_0655.png,37122.141
frame_0656.png,37122.141
frame_0657.png,37122.141
frame_0658.png,37122.194
frame_0659.png,37122.249
frame_0660.png,37122.296
frame_0661.png,37122.296
frame_0662.png,37122.35
frame_0663.png,37122.397
frame_0664.png,37122.442
frame_0665.png,37122.442
frame_0666.png,37122.442
frame_0667.png,37122.494
frame_0668.png,37122.548
frame_0669.png,37122.548
frame_0670.png,37122.596
frame_0671.png,37122.664
frame_0672.png,37122.704
frame_0673.png,37122.76
frame_0674.png,37122.796
frame_0675.png,37122.796
frame_0676.png,37122.86
frame_0677.png,37122.908
frame_0678.png,37122.908
frame_0679.png,37122.991
frame_0680.png,37123.025
frame_0681.png,37123.025
frame_0682.png,37123.112
frame_0683.png,37123.112
frame_0684.png,37123.154
frame_0685.png,37123.154
frame_0686.png,37123.228
frame_0687.png,37123.228
frame_0688.png,37123.37
frame_0689.png,37123.399
frame_0690.png,37123.43
frame_0691.png,37123.504
frame_0692.png,37123.504
frame_0693.png,37123.504
frame_0694.png,37123.561
frame_0695.png,37123.612
frame_0696.png,37123.612
frame_0697.png,37123.664
frame_0698.png,37123.664
frame_0699.png,37123.664
frame_0700.png,37123.712
frame_0701.png,37123.759
frame_0702.png,37123.759
frame_0703.png,37123.819
frame_0704.png,37123.861
frame_0705.png,37123.861
frame_0706.png,37123.911
frame_0707.png,37123.911
frame_0708.png,37123.965
frame_0709.png,37124.02
frame_0710.png,37124.02
frame_0711.png,37124.08
frame_0712.png,37124.191
frame_0713.png,37124.218
frame_0714.png,37124.218
frame_0715.png,37124.274
frame_0716.png,37124.274
frame_0717.png,37124.347
frame_0718.png,37124.347
frame_0719.png,37124.426
frame_0720.png,37124.471
frame_0721.png,37124.527
frame_0722.png,37124.527
frame_0723.png,37124.577
frame_0724.png,37124.628
frame_0725.png,37124.628
frame_0726.png,37124.738
frame_0727.png,37124.738
frame_0728.png,37124.738
frame_0729.png,37124.738
frame_0730.png,37124.829
frame_0731.png,37124.829
frame_0732.png,37124.829
frame_0733.png,37124.893
frame_0734.png,37124.893
frame_0735.png,37124.941
frame_0736.png,37124.941
frame_0737.png,37124.985
frame_0738.png,37125.037
frame_0739.png,37125.037
frame_0740.png,37125.102
frame_0741.png,37125.102
frame_0742.png,37125.195
frame_0743.png,37125.195
frame_0744.png,37125.195
frame_0745.png,37125.293
frame_0746.png,37125.293
frame_0747.png,37125.353
frame_0748.png,37125.393
frame_0749.png,37125.393
frame_0750.png,37125.484
frame_0751.png,37125.484
frame_0752.png,37125.543
frame_0753.png,37125.543
frame_0754.png,37125.637
frame_0755.png,37125.637
frame_0756.png,37125.69
frame_0757.png,37125.743
frame_0758.png,37125.743
frame_0759.png,37125.791
frame_0760.png,37125.791
frame_0761.png,37125.843
frame_0762.png,37125.843
frame_0763.png,37125.89
frame_0764.png,37125.89
frame_0765.png,37125.946
frame_0766.png,37125.998
frame_0767.png,37125.998
frame_0768.png,37126.05
frame_0769.png,37126.05
frame_0770.png,37126.101
frame_0771.png,37126.153
frame_0772.png,37126.199
frame_0773.png,37126.199
frame_0774.png,37126.199
frame_0775.png,37126.266
frame_0776.png,37126.266
frame_0777.png,37126.311
frame_0778.png,37126.35
frame_0779.png,37126.35
frame_0780.png,37126.461
frame_0781.png,37126.461
frame_0782.png,37126.517
frame_0783.png,37126.517
frame_0784.png,37126.555
frame_0785.png,37126.609
frame_0786.png,37126.654
frame_0787.png,37126.709
frame_0788.png,37126.765
frame_0789.png,37126.811
frame_0790.png,37126.811
frame_0791.png,37126.884
frame_0792.png,37126.918
frame_0793.png,37126.918
frame_0794.png,37126.918
frame_0795.png,37127.012
frame_0796.png,37127.012
frame_0797.png,37127.012
frame_0798.png,37127.11
frame_0799.png,37127.11
frame_0800.png,37127.171
frame_0801.png,37127.219
frame_0802.png,37127.219
frame_0803.png,37127.219
frame_0804.png,37127.29
frame_0805.png,37127.34
frame_0806.png,37127.42
frame_0807.png,37127.42
frame_0808.png,37127.466
frame_0809.png,37127.516
frame_0810.png,37127.516
frame_0811.png,37127.572
frame_0812.png,37127.572
frame_0813.png,37127.622
frame_0814.png,37127.677
frame_0815.png,37127.677
frame_0816.png,37127.722
frame_0817.png,37127.722
frame_0818.png,37127.774
frame_0819.png,37127.827
frame_0820.png,37127.827
frame_0821.png,37127.872
frame_0822.png,37127.972
frame_0823.png,37127.972
frame_0824.png,37127.972
frame_0825.png,37128.025
frame_0826.png,37128.08
frame_0827.png,37128.08
frame_0828.png,37128.175
frame_0829.png,37128.175
frame_0830.png,37128.175
frame_0831.png,37128.238
frame_0832.png,37128.297
frame_0833.png,37128.336
frame_0834.png,37128.385
frame_0835.png,37128.385
frame_0836.png,37128.45
frame_0837.png,37128.484
frame_0838.png,37128.484
frame_0839.png,37128.533
frame_0840.png,37128.583
frame_0841.png,37128.68
frame_0842.png,37128.73
frame_0843.png,37128.786
frame_0844.png,37128.786
frame_0845.png,37128.837
frame_0846.png,37128.889
frame_0847.png,37128.937
frame_0848.png,37128.937
frame_0849.png,37128.993
frame_0850.png,37128.993
frame_0851.png,37128.993
frame_0852.png,37128.993
frame_0853.png,37129.05
frame_0854.png,37129.095
frame_0855.png,37129.163
frame_0856.png,37129.194
frame_0857.png,37129.244
frame_0858.png,37129.244
frame_0859.png,37129.298
frame_0860.png,37129.356
frame_0861.png,37129.396
frame_0862.png,37129.396
frame_0863.png,37129.454
frame_0864.png,37129.508
frame_0865.png,37129.508
frame_0866.png,37129.508
frame_0867.png,37129.597
frame_0868.png,37129.597
frame_0869.png,37129.666
frame_0870.png,37129.707
frame_0871.png,37129.707
frame_0872.png,37129.755
frame_0873.png,37129.755
frame_0874.png,37129.815
frame_0875.png,37129.85
frame_0876.png,37129.85
frame_0877.png,37129.85
frame_0878.png,37129.971
frame_0879.png,37129.971
frame_0880.png,37130.005
frame_0881.png,37130.005
frame_0882.png,37130.069
frame_0883.png,37130.152
frame_0884.png,37130.152
frame_0885.png,37130.213
frame_0886.png,37130.213
frame_0887.png,37130.258
frame_0888.png,37130.315
frame_0889.png,37130.315
frame_0890.png,37130.362
frame_0891.png,37130.362
frame_0892.png,37130.413
frame_0893.png,37130.457
frame_0894.png,37130.512
frame_0895.png,37130.512
frame_0896.png,37130.512
frame_0897.png,37130.56
frame_0898.png,37130.56
frame_0899.png,37130.615
frame_0900.png,37130.664
frame_0901.png,37130.718
frame_0902.png,37130.766
frame_0903.png,37130.766
frame_0904.png,37130.819
frame_0905.png,37130.865
frame_0906.png,37130.915
frame_0907.png,37130.973
frame_0908.png,37131.019
frame_0909.png,37131.019
frame_0910.png,37131.064
frame_0911.png,37131.122
frame_0912.png,37131.18
frame_0913.png,37131.18
frame_0914.png,37131.229
frame_0915.png,37131.285
frame_0916.png,37131.285
frame_0917.png,37131.285
frame_0918.png,37131.347
frame_0919.png,37131.38
frame_0920.png,37131.438
frame_0921.png,37131.438
frame_0922.png,37131.438
frame_0923.png,37131.481
frame_0924.png,37131.481
frame_0925.png,37131.481
frame_0926.png,37131.548
frame_0927.png,37131.548
frame_0928.png,37131.593
frame_0929.png,37131.628
frame_0930.png,37131.628
frame_0931.png,37131.683
frame_0932.png,37131.683
frame_0933.png,37131.738
frame_0934.png,37131.738
frame_0935.png,37131.779
frame_0936.png,37131.779
frame_0937.png,37131.848
frame_0938.png,37131.889
frame_0939.png,37131.889
frame_0940.png,37131.947
frame_0941.png,37131.947
frame_0942.png,37131.947
frame_0943.png,37131.993
frame_0944.png,37132.035
frame_0945.png,37132.084
frame_0946.png,37132.084
frame_0947.png,37132.147
frame_0948.png,37132.183
frame_0949.png,37132.244
frame_0950.png,37132.244
frame_0951.png,37132.283
frame_0952.png,37132.338
frame_0953.png,37132.39
frame_0954.png,37132.39
frame_0955.png,37132.445
frame_0956.png,37132.491
frame_0957.png,37132.542
frame_0958.png,37132.542
frame_0959.png,37132.594
frame_0960.png,37132.64
frame_0961.png,37132.693
frame_0962.png,37132.693
frame_0963.png,37132.754
frame_0964.png,37132.754
frame_0965.png,37132.797
frame_0966.png,37132.797
frame_0967.png,37132.852
frame_0968.png,37132.896
frame_0969.png,37132.896
frame_0970.png,37132.944
frame_0971.png,37132.944
frame_0972.png,37132.993
frame_0973.png,37132.993
frame_0974.png,37132.993
frame_0975.png,37133.047
frame_0976.png,37133.108
frame_0977.png,37133.108
frame_0978.png,37133.155
frame_0979.png,37133.155
frame_0980.png,37133.2
frame_0981.png,37133.2
frame_0982.png,37133.263
frame_0983.png,37133.314
frame_0984.png,37133.367
frame_0985.png,37133.367
frame_0986.png,37133.404
frame_0987.png,37133.461
frame_0988.png,37133.461
frame_0989.png,37133.508
frame_0990.png,37133.508
frame_0991.png,37133.508
frame_0992.png,37133.559
frame_0993.png,37133.632
frame_0994.png,37133.668
frame_0995.png,37133.759
frame_0996.png,37133.759
frame_0997.png,37133.861
frame_0998.png,37133.861
frame_0999.png,37133.861
frame_1000.png,37133.961
frame_1001.png,37133.961
frame_1002.png,37134.047
frame_1003.png,37134.047
frame_1004.png,37134.047
frame_1005.png,37134.116
frame_1006.png,37134.116
frame_1007.png,37134.172
frame_1008.png,37134.214
frame_1009.png,37134.269
frame_1010.png,37134.269
frame_1011.png,37134.329
frame_1012.png,37134.329
frame_1013.png,37134.42
frame_1014.png,37134.42
frame_1015.png,37134.42
frame_1016.png,37134.472
frame_1017.png,37134.524
frame_1018.png,37134.524
frame_1019.png,37134.576
frame_1020.png,37134.622
frame_1021.png,37134.622
frame_1022.png,37134.682
frame_1023.png,37134.721
frame_1024.png,37134.721
frame_1025.png,37134.824
frame_1026.png,37134.824
frame_1027.png,37134.824
frame_1028.png,37134.88
frame_1029.png,37134.925
frame_1030.png,37134.925
frame_1031.png,37134.925
frame_1032.png,37134.925
frame_1033.png,37134.982
frame_1034.png,37135.039
frame_1035.png,37135.039
frame_1036.png,37135.088
frame_1037.png,37135.088
frame_1038.png,37135.148
frame_1039.png,37135.188
frame_1040.png,37135.188
frame_1041.png,37135.246
frame_1042.png,37135.3
frame_1043.png,37135.347
frame_1044.png,37135.347
frame_1045.png,37135.347
frame_1046.png,37135.433
frame_1047.png,37135.433
frame_1048.png,37135.483
frame_1049.png,37135.483
frame_1050.png,37135.536
frame_1051.png,37135.536
frame_1052.png,37135.593
frame_1053.png,37135.639
frame_1054.png,37135.639
frame_1055.png,37135.734
frame_1056.png,37135.734
frame_1057.png,37135.734
frame_1058.png,37135.794
frame_1059.png,37135.844
frame_1060.png,37135.893
frame_1061.png,37135.893
frame_1062.png,37135.941
frame_1063.png,37135.941
frame_1064.png,37135.992
frame_1065.png,37136.04
frame_1066.png,37136.04
frame_1067.png,37136.091
frame_1068.png,37136.142
frame_1069.png,37136.142
frame_1070.png,37136.196
frame_1071.png,37136.196
frame_1072.png,37136.196
frame_1073.png,37136.249
